lat,lon,basin_AIP,basin
-71.5,283.5,Pacific,Indo-Pacific
-71.5,300.5,Atlantic,Atlantic
-71.5,301.5,Atlantic,Atlantic
-71.5,302.5,Atlantic,Atlantic
-71.5,303.5,Atlantic,Atlantic
-71.5,304.5,Atlantic,Atlantic
-71.5,305.5,Atlantic,Atlantic
-71.5,306.5,Atlantic,Atlantic
-71.5,307.5,Atlantic,Atlantic
-71.5,308.5,Atlantic,Atlantic
-71.5,309.5,Atlantic,Atlantic
-71.5,310.5,Atlantic,Atlantic
-71.5,311.5,Atlantic,Atlantic
-71.5,312.5,Atlantic,Atlantic
-71.5,313.5,Atlantic,Atlantic
-71.5,314.5,Atlantic,Atlantic
-71.5,315.5,Atlantic,Atlantic
-71.5,316.5,Atlantic,Atlantic
-71.5,317.5,Atlantic,Atlantic
-71.5,318.5,Atlantic,Atlantic
-71.5,319.5,Atlantic,Atlantic
-71.5,320.5,Atlantic,Atlantic
-71.5,321.5,Atlantic,Atlantic
-71.5,322.5,Atlantic,Atlantic
-71.5,323.5,Atlantic,Atlantic
-71.5,324.5,Atlantic,Atlantic
-71.5,325.5,Atlantic,Atlantic
-71.5,326.5,Atlantic,Atlantic
-71.5,327.5,Atlantic,Atlantic
-71.5,328.5,Atlantic,Atlantic
-71.5,329.5,Atlantic,Atlantic
-71.5,330.5,Atlantic,Atlantic
-71.5,331.5,Atlantic,Atlantic
-71.5,332.5,Atlantic,Atlantic
-71.5,333.5,Atlantic,Atlantic
-71.5,334.5,Atlantic,Atlantic
-71.5,335.5,Atlantic,Atlantic
-71.5,336.5,Atlantic,Atlantic
-71.5,337.5,Atlantic,Atlantic
-71.5,338.5,Atlantic,Atlantic
-71.5,339.5,Atlantic,Atlantic
-71.5,340.5,Atlantic,Atlantic
-71.5,341.5,Atlantic,Atlantic
-71.5,342.5,Atlantic,Atlantic
-71.5,343.5,Atlantic,Atlantic
-71.5,344.5,Atlantic,Atlantic
-71.5,345.5,Atlantic,Atlantic
-71.5,346.5,Atlantic,Atlantic
-71.5,347.5,Atlantic,Atlantic
-70.5,360.5,Atlantic,Atlantic
-70.5,361.5,Atlantic,Atlantic
-70.5,362.5,Atlantic,Atlantic
-70.5,25.5,Indian,Indo-Pacific
-70.5,70.5,Indian,Indo-Pacific
-70.5,71.5,Indian,Indo-Pacific
-70.5,168.5,Pacific,Indo-Pacific
-70.5,169.5,Pacific,Indo-Pacific
-70.5,170.5,Pacific,Indo-Pacific
-70.5,171.5,Pacific,Indo-Pacific
-70.5,172.5,Pacific,Indo-Pacific
-70.5,173.5,Pacific,Indo-Pacific
-70.5,174.5,Pacific,Indo-Pacific
-70.5,175.5,Pacific,Indo-Pacific
-70.5,176.5,Pacific,Indo-Pacific
-70.5,177.5,Pacific,Indo-Pacific
-70.5,178.5,Pacific,Indo-Pacific
-70.5,179.5,Pacific,Indo-Pacific
-70.5,180.5,Pacific,Indo-Pacific
-70.5,181.5,Pacific,Indo-Pacific
-70.5,182.5,Pacific,Indo-Pacific
-70.5,183.5,Pacific,Indo-Pacific
-70.5,184.5,Pacific,Indo-Pacific
-70.5,185.5,Pacific,Indo-Pacific
-70.5,186.5,Pacific,Indo-Pacific
-70.5,187.5,Pacific,Indo-Pacific
-70.5,188.5,Pacific,Indo-Pacific
-70.5,189.5,Pacific,Indo-Pacific
-70.5,190.5,Pacific,Indo-Pacific
-70.5,191.5,Pacific,Indo-Pacific
-70.5,192.5,Pacific,Indo-Pacific
-70.5,193.5,Pacific,Indo-Pacific
-70.5,194.5,Pacific,Indo-Pacific
-70.5,195.5,Pacific,Indo-Pacific
-70.5,196.5,Pacific,Indo-Pacific
-70.5,197.5,Pacific,Indo-Pacific
-70.5,198.5,Pacific,Indo-Pacific
-70.5,199.5,Pacific,Indo-Pacific
-70.5,200.5,Pacific,Indo-Pacific
-70.5,201.5,Pacific,Indo-Pacific
-70.5,202.5,Pacific,Indo-Pacific
-70.5,203.5,Pacific,Indo-Pacific
-70.5,204.5,Pacific,Indo-Pacific
-70.5,205.5,Pacific,Indo-Pacific
-70.5,206.5,Pacific,Indo-Pacific
-70.5,207.5,Pacific,Indo-Pacific
-70.5,208.5,Pacific,Indo-Pacific
-70.5,209.5,Pacific,Indo-Pacific
-70.5,210.5,Pacific,Indo-Pacific
-70.5,211.5,Pacific,Indo-Pacific
-70.5,212.5,Pacific,Indo-Pacific
-70.5,213.5,Pacific,Indo-Pacific
-70.5,214.5,Pacific,Indo-Pacific
-70.5,215.5,Pacific,Indo-Pacific
-70.5,216.5,Pacific,Indo-Pacific
-70.5,217.5,Pacific,Indo-Pacific
-70.5,218.5,Pacific,Indo-Pacific
-70.5,219.5,Pacific,Indo-Pacific
-70.5,220.5,Pacific,Indo-Pacific
-70.5,221.5,Pacific,Indo-Pacific
-70.5,222.5,Pacific,Indo-Pacific
-70.5,223.5,Pacific,Indo-Pacific
-70.5,224.5,Pacific,Indo-Pacific
-70.5,225.5,Pacific,Indo-Pacific
-70.5,226.5,Pacific,Indo-Pacific
-70.5,227.5,Pacific,Indo-Pacific
-70.5,228.5,Pacific,Indo-Pacific
-70.5,229.5,Pacific,Indo-Pacific
-70.5,230.5,Pacific,Indo-Pacific
-70.5,231.5,Pacific,Indo-Pacific
-70.5,232.5,Pacific,Indo-Pacific
-70.5,233.5,Pacific,Indo-Pacific
-70.5,234.5,Pacific,Indo-Pacific
-70.5,235.5,Pacific,Indo-Pacific
-70.5,236.5,Pacific,Indo-Pacific
-70.5,237.5,Pacific,Indo-Pacific
-70.5,238.5,Pacific,Indo-Pacific
-70.5,239.5,Pacific,Indo-Pacific
-70.5,240.5,Pacific,Indo-Pacific
-70.5,241.5,Pacific,Indo-Pacific
-70.5,242.5,Pacific,Indo-Pacific
-70.5,243.5,Pacific,Indo-Pacific
-70.5,244.5,Pacific,Indo-Pacific
-70.5,245.5,Pacific,Indo-Pacific
-70.5,246.5,Pacific,Indo-Pacific
-70.5,247.5,Pacific,Indo-Pacific
-70.5,248.5,Pacific,Indo-Pacific
-70.5,249.5,Pacific,Indo-Pacific
-70.5,250.5,Pacific,Indo-Pacific
-70.5,251.5,Pacific,Indo-Pacific
-70.5,252.5,Pacific,Indo-Pacific
-70.5,253.5,Pacific,Indo-Pacific
-70.5,254.5,Pacific,Indo-Pacific
-70.5,255.5,Pacific,Indo-Pacific
-70.5,256.5,Pacific,Indo-Pacific
-70.5,257.5,Pacific,Indo-Pacific
-70.5,258.5,Pacific,Indo-Pacific
-70.5,259.5,Pacific,Indo-Pacific
-70.5,260.5,Pacific,Indo-Pacific
-70.5,261.5,Pacific,Indo-Pacific
-70.5,262.5,Pacific,Indo-Pacific
-70.5,263.5,Pacific,Indo-Pacific
-70.5,264.5,Pacific,Indo-Pacific
-70.5,265.5,Pacific,Indo-Pacific
-70.5,266.5,Pacific,Indo-Pacific
-70.5,267.5,Pacific,Indo-Pacific
-70.5,268.5,Pacific,Indo-Pacific
-70.5,269.5,Pacific,Indo-Pacific
-70.5,270.5,Pacific,Indo-Pacific
-70.5,271.5,Pacific,Indo-Pacific
-70.5,272.5,Pacific,Indo-Pacific
-70.5,273.5,Pacific,Indo-Pacific
-70.5,274.5,Pacific,Indo-Pacific
-70.5,275.5,Pacific,Indo-Pacific
-70.5,276.5,Pacific,Indo-Pacific
-70.5,277.5,Pacific,Indo-Pacific
-70.5,278.5,Pacific,Indo-Pacific
-70.5,279.5,Pacific,Indo-Pacific
-70.5,280.5,Pacific,Indo-Pacific
-70.5,281.5,Pacific,Indo-Pacific
-70.5,282.5,Pacific,Indo-Pacific
-70.5,283.5,Pacific,Indo-Pacific
-70.5,300.5,Atlantic,Atlantic
-70.5,301.5,Atlantic,Atlantic
-70.5,302.5,Atlantic,Atlantic
-70.5,303.5,Atlantic,Atlantic
-70.5,304.5,Atlantic,Atlantic
-70.5,305.5,Atlantic,Atlantic
-70.5,306.5,Atlantic,Atlantic
-70.5,307.5,Atlantic,Atlantic
-70.5,308.5,Atlantic,Atlantic
-70.5,309.5,Atlantic,Atlantic
-70.5,310.5,Atlantic,Atlantic
-70.5,311.5,Atlantic,Atlantic
-70.5,312.5,Atlantic,Atlantic
-70.5,313.5,Atlantic,Atlantic
-70.5,314.5,Atlantic,Atlantic
-70.5,315.5,Atlantic,Atlantic
-70.5,316.5,Atlantic,Atlantic
-70.5,317.5,Atlantic,Atlantic
-70.5,318.5,Atlantic,Atlantic
-70.5,319.5,Atlantic,Atlantic
-70.5,320.5,Atlantic,Atlantic
-70.5,321.5,Atlantic,Atlantic
-70.5,322.5,Atlantic,Atlantic
-70.5,323.5,Atlantic,Atlantic
-70.5,324.5,Atlantic,Atlantic
-70.5,325.5,Atlantic,Atlantic
-70.5,326.5,Atlantic,Atlantic
-70.5,327.5,Atlantic,Atlantic
-70.5,328.5,Atlantic,Atlantic
-70.5,329.5,Atlantic,Atlantic
-70.5,330.5,Atlantic,Atlantic
-70.5,331.5,Atlantic,Atlantic
-70.5,332.5,Atlantic,Atlantic
-70.5,333.5,Atlantic,Atlantic
-70.5,334.5,Atlantic,Atlantic
-70.5,335.5,Atlantic,Atlantic
-70.5,336.5,Atlantic,Atlantic
-70.5,337.5,Atlantic,Atlantic
-70.5,338.5,Atlantic,Atlantic
-70.5,339.5,Atlantic,Atlantic
-70.5,340.5,Atlantic,Atlantic
-70.5,341.5,Atlantic,Atlantic
-70.5,342.5,Atlantic,Atlantic
-70.5,343.5,Atlantic,Atlantic
-70.5,344.5,Atlantic,Atlantic
-70.5,345.5,Atlantic,Atlantic
-70.5,346.5,Atlantic,Atlantic
-70.5,347.5,Atlantic,Atlantic
-70.5,348.5,Atlantic,Atlantic
-70.5,349.5,Atlantic,Atlantic
-70.5,350.5,Atlantic,Atlantic
-70.5,351.5,Atlantic,Atlantic
-70.5,352.5,Atlantic,Atlantic
-70.5,355.5,Atlantic,Atlantic
-70.5,356.5,Atlantic,Atlantic
-70.5,358.5,Atlantic,Atlantic
-70.5,359.5,Atlantic,Atlantic
-69.5,360.5,Atlantic,Atlantic
-69.5,361.5,Atlantic,Atlantic
-69.5,362.5,Atlantic,Atlantic
-69.5,363.5,Atlantic,Atlantic
-69.5,364.5,Atlantic,Atlantic
-69.5,365.5,Atlantic,Atlantic
-69.5,366.5,Atlantic,Atlantic
-69.5,367.5,Atlantic,Atlantic
-69.5,368.5,Atlantic,Atlantic
-69.5,369.5,Atlantic,Atlantic
-69.5,370.5,Atlantic,Atlantic
-69.5,371.5,Atlantic,Atlantic
-69.5,372.5,Atlantic,Atlantic
-69.5,373.5,Atlantic,Atlantic
-69.5,374.5,Atlantic,Atlantic
-69.5,375.5,Atlantic,Atlantic
-69.5,376.5,Atlantic,Atlantic
-69.5,377.5,Atlantic,Atlantic
-69.5,378.5,Atlantic,Atlantic
-69.5,20.5,Indian,Indo-Pacific
-69.5,21.5,Indian,Indo-Pacific
-69.5,22.5,Indian,Indo-Pacific
-69.5,23.5,Indian,Indo-Pacific
-69.5,24.5,Indian,Indo-Pacific
-69.5,25.5,Indian,Indo-Pacific
-69.5,26.5,Indian,Indo-Pacific
-69.5,27.5,Indian,Indo-Pacific
-69.5,28.5,Indian,Indo-Pacific
-69.5,29.5,Indian,Indo-Pacific
-69.5,30.5,Indian,Indo-Pacific
-69.5,31.5,Indian,Indo-Pacific
-69.5,32.5,Indian,Indo-Pacific
-69.5,38.5,Indian,Indo-Pacific
-69.5,70.5,Indian,Indo-Pacific
-69.5,71.5,Indian,Indo-Pacific
-69.5,72.5,Indian,Indo-Pacific
-69.5,73.5,Indian,Indo-Pacific
-69.5,161.5,Pacific,Indo-Pacific
-69.5,162.5,Pacific,Indo-Pacific
-69.5,163.5,Pacific,Indo-Pacific
-69.5,164.5,Pacific,Indo-Pacific
-69.5,165.5,Pacific,Indo-Pacific
-69.5,166.5,Pacific,Indo-Pacific
-69.5,167.5,Pacific,Indo-Pacific
-69.5,168.5,Pacific,Indo-Pacific
-69.5,169.5,Pacific,Indo-Pacific
-69.5,170.5,Pacific,Indo-Pacific
-69.5,171.5,Pacific,Indo-Pacific
-69.5,172.5,Pacific,Indo-Pacific
-69.5,173.5,Pacific,Indo-Pacific
-69.5,174.5,Pacific,Indo-Pacific
-69.5,175.5,Pacific,Indo-Pacific
-69.5,176.5,Pacific,Indo-Pacific
-69.5,177.5,Pacific,Indo-Pacific
-69.5,178.5,Pacific,Indo-Pacific
-69.5,179.5,Pacific,Indo-Pacific
-69.5,180.5,Pacific,Indo-Pacific
-69.5,181.5,Pacific,Indo-Pacific
-69.5,182.5,Pacific,Indo-Pacific
-69.5,183.5,Pacific,Indo-Pacific
-69.5,184.5,Pacific,Indo-Pacific
-69.5,185.5,Pacific,Indo-Pacific
-69.5,186.5,Pacific,Indo-Pacific
-69.5,187.5,Pacific,Indo-Pacific
-69.5,188.5,Pacific,Indo-Pacific
-69.5,189.5,Pacific,Indo-Pacific
-69.5,190.5,Pacific,Indo-Pacific
-69.5,191.5,Pacific,Indo-Pacific
-69.5,192.5,Pacific,Indo-Pacific
-69.5,193.5,Pacific,Indo-Pacific
-69.5,194.5,Pacific,Indo-Pacific
-69.5,195.5,Pacific,Indo-Pacific
-69.5,196.5,Pacific,Indo-Pacific
-69.5,197.5,Pacific,Indo-Pacific
-69.5,198.5,Pacific,Indo-Pacific
-69.5,199.5,Pacific,Indo-Pacific
-69.5,200.5,Pacific,Indo-Pacific
-69.5,201.5,Pacific,Indo-Pacific
-69.5,202.5,Pacific,Indo-Pacific
-69.5,203.5,Pacific,Indo-Pacific
-69.5,204.5,Pacific,Indo-Pacific
-69.5,205.5,Pacific,Indo-Pacific
-69.5,206.5,Pacific,Indo-Pacific
-69.5,207.5,Pacific,Indo-Pacific
-69.5,208.5,Pacific,Indo-Pacific
-69.5,209.5,Pacific,Indo-Pacific
-69.5,210.5,Pacific,Indo-Pacific
-69.5,211.5,Pacific,Indo-Pacific
-69.5,212.5,Pacific,Indo-Pacific
-69.5,213.5,Pacific,Indo-Pacific
-69.5,214.5,Pacific,Indo-Pacific
-69.5,215.5,Pacific,Indo-Pacific
-69.5,216.5,Pacific,Indo-Pacific
-69.5,217.5,Pacific,Indo-Pacific
-69.5,218.5,Pacific,Indo-Pacific
-69.5,219.5,Pacific,Indo-Pacific
-69.5,220.5,Pacific,Indo-Pacific
-69.5,221.5,Pacific,Indo-Pacific
-69.5,222.5,Pacific,Indo-Pacific
-69.5,223.5,Pacific,Indo-Pacific
-69.5,224.5,Pacific,Indo-Pacific
-69.5,225.5,Pacific,Indo-Pacific
-69.5,226.5,Pacific,Indo-Pacific
-69.5,227.5,Pacific,Indo-Pacific
-69.5,228.5,Pacific,Indo-Pacific
-69.5,229.5,Pacific,Indo-Pacific
-69.5,230.5,Pacific,Indo-Pacific
-69.5,231.5,Pacific,Indo-Pacific
-69.5,232.5,Pacific,Indo-Pacific
-69.5,233.5,Pacific,Indo-Pacific
-69.5,234.5,Pacific,Indo-Pacific
-69.5,235.5,Pacific,Indo-Pacific
-69.5,236.5,Pacific,Indo-Pacific
-69.5,237.5,Pacific,Indo-Pacific
-69.5,238.5,Pacific,Indo-Pacific
-69.5,239.5,Pacific,Indo-Pacific
-69.5,240.5,Pacific,Indo-Pacific
-69.5,241.5,Pacific,Indo-Pacific
-69.5,242.5,Pacific,Indo-Pacific
-69.5,243.5,Pacific,Indo-Pacific
-69.5,244.5,Pacific,Indo-Pacific
-69.5,245.5,Pacific,Indo-Pacific
-69.5,246.5,Pacific,Indo-Pacific
-69.5,247.5,Pacific,Indo-Pacific
-69.5,248.5,Pacific,Indo-Pacific
-69.5,249.5,Pacific,Indo-Pacific
-69.5,250.5,Pacific,Indo-Pacific
-69.5,251.5,Pacific,Indo-Pacific
-69.5,252.5,Pacific,Indo-Pacific
-69.5,253.5,Pacific,Indo-Pacific
-69.5,254.5,Pacific,Indo-Pacific
-69.5,255.5,Pacific,Indo-Pacific
-69.5,256.5,Pacific,Indo-Pacific
-69.5,257.5,Pacific,Indo-Pacific
-69.5,258.5,Pacific,Indo-Pacific
-69.5,259.5,Pacific,Indo-Pacific
-69.5,260.5,Pacific,Indo-Pacific
-69.5,261.5,Pacific,Indo-Pacific
-69.5,262.5,Pacific,Indo-Pacific
-69.5,263.5,Pacific,Indo-Pacific
-69.5,264.5,Pacific,Indo-Pacific
-69.5,265.5,Pacific,Indo-Pacific
-69.5,266.5,Pacific,Indo-Pacific
-69.5,267.5,Pacific,Indo-Pacific
-69.5,268.5,Pacific,Indo-Pacific
-69.5,269.5,Pacific,Indo-Pacific
-69.5,270.5,Pacific,Indo-Pacific
-69.5,271.5,Pacific,Indo-Pacific
-69.5,272.5,Pacific,Indo-Pacific
-69.5,273.5,Pacific,Indo-Pacific
-69.5,274.5,Pacific,Indo-Pacific
-69.5,275.5,Pacific,Indo-Pacific
-69.5,276.5,Pacific,Indo-Pacific
-69.5,277.5,Pacific,Indo-Pacific
-69.5,278.5,Pacific,Indo-Pacific
-69.5,279.5,Pacific,Indo-Pacific
-69.5,280.5,Pacific,Indo-Pacific
-69.5,281.5,Pacific,Indo-Pacific
-69.5,282.5,Pacific,Indo-Pacific
-69.5,283.5,Pacific,Indo-Pacific
-69.5,284.5,Pacific,Indo-Pacific
-69.5,285.5,Pacific,Indo-Pacific
-69.5,286.5,Pacific,Indo-Pacific
-69.5,299.5,Atlantic,Atlantic
-69.5,300.5,Atlantic,Atlantic
-69.5,301.5,Atlantic,Atlantic
-69.5,302.5,Atlantic,Atlantic
-69.5,303.5,Atlantic,Atlantic
-69.5,304.5,Atlantic,Atlantic
-69.5,305.5,Atlantic,Atlantic
-69.5,306.5,Atlantic,Atlantic
-69.5,307.5,Atlantic,Atlantic
-69.5,308.5,Atlantic,Atlantic
-69.5,309.5,Atlantic,Atlantic
-69.5,310.5,Atlantic,Atlantic
-69.5,311.5,Atlantic,Atlantic
-69.5,312.5,Atlantic,Atlantic
-69.5,313.5,Atlantic,Atlantic
-69.5,314.5,Atlantic,Atlantic
-69.5,315.5,Atlantic,Atlantic
-69.5,316.5,Atlantic,Atlantic
-69.5,317.5,Atlantic,Atlantic
-69.5,318.5,Atlantic,Atlantic
-69.5,319.5,Atlantic,Atlantic
-69.5,320.5,Atlantic,Atlantic
-69.5,321.5,Atlantic,Atlantic
-69.5,322.5,Atlantic,Atlantic
-69.5,323.5,Atlantic,Atlantic
-69.5,324.5,Atlantic,Atlantic
-69.5,325.5,Atlantic,Atlantic
-69.5,326.5,Atlantic,Atlantic
-69.5,327.5,Atlantic,Atlantic
-69.5,328.5,Atlantic,Atlantic
-69.5,329.5,Atlantic,Atlantic
-69.5,330.5,Atlantic,Atlantic
-69.5,331.5,Atlantic,Atlantic
-69.5,332.5,Atlantic,Atlantic
-69.5,333.5,Atlantic,Atlantic
-69.5,334.5,Atlantic,Atlantic
-69.5,335.5,Atlantic,Atlantic
-69.5,336.5,Atlantic,Atlantic
-69.5,337.5,Atlantic,Atlantic
-69.5,338.5,Atlantic,Atlantic
-69.5,339.5,Atlantic,Atlantic
-69.5,340.5,Atlantic,Atlantic
-69.5,341.5,Atlantic,Atlantic
-69.5,342.5,Atlantic,Atlantic
-69.5,343.5,Atlantic,Atlantic
-69.5,344.5,Atlantic,Atlantic
-69.5,345.5,Atlantic,Atlantic
-69.5,346.5,Atlantic,Atlantic
-69.5,347.5,Atlantic,Atlantic
-69.5,348.5,Atlantic,Atlantic
-69.5,349.5,Atlantic,Atlantic
-69.5,350.5,Atlantic,Atlantic
-69.5,351.5,Atlantic,Atlantic
-69.5,352.5,Atlantic,Atlantic
-69.5,353.5,Atlantic,Atlantic
-69.5,354.5,Atlantic,Atlantic
-69.5,355.5,Atlantic,Atlantic
-69.5,356.5,Atlantic,Atlantic
-69.5,357.5,Atlantic,Atlantic
-69.5,358.5,Atlantic,Atlantic
-68.5,360.5,Atlantic,Atlantic
-68.5,361.5,Atlantic,Atlantic
-68.5,362.5,Atlantic,Atlantic
-68.5,363.5,Atlantic,Atlantic
-68.5,364.5,Atlantic,Atlantic
-68.5,365.5,Atlantic,Atlantic
-68.5,366.5,Atlantic,Atlantic
-68.5,367.5,Atlantic,Atlantic
-68.5,368.5,Atlantic,Atlantic
-68.5,369.5,Atlantic,Atlantic
-68.5,370.5,Atlantic,Atlantic
-68.5,371.5,Atlantic,Atlantic
-68.5,372.5,Atlantic,Atlantic
-68.5,373.5,Atlantic,Atlantic
-68.5,374.5,Atlantic,Atlantic
-68.5,375.5,Atlantic,Atlantic
-68.5,376.5,Atlantic,Atlantic
-68.5,377.5,Atlantic,Atlantic
-68.5,378.5,Atlantic,Atlantic
-68.5,379.5,Atlantic,Atlantic
-68.5,20.5,Indian,Indo-Pacific
-68.5,21.5,Indian,Indo-Pacific
-68.5,22.5,Indian,Indo-Pacific
-68.5,23.5,Indian,Indo-Pacific
-68.5,24.5,Indian,Indo-Pacific
-68.5,25.5,Indian,Indo-Pacific
-68.5,26.5,Indian,Indo-Pacific
-68.5,27.5,Indian,Indo-Pacific
-68.5,28.5,Indian,Indo-Pacific
-68.5,29.5,Indian,Indo-Pacific
-68.5,30.5,Indian,Indo-Pacific
-68.5,31.5,Indian,Indo-Pacific
-68.5,32.5,Indian,Indo-Pacific
-68.5,35.5,Indian,Indo-Pacific
-68.5,36.5,Indian,Indo-Pacific
-68.5,37.5,Indian,Indo-Pacific
-68.5,38.5,Indian,Indo-Pacific
-68.5,39.5,Indian,Indo-Pacific
-68.5,70.5,Indian,Indo-Pacific
-68.5,71.5,Indian,Indo-Pacific
-68.5,72.5,Indian,Indo-Pacific
-68.5,73.5,Indian,Indo-Pacific
-68.5,74.5,Indian,Indo-Pacific
-68.5,75.5,Indian,Indo-Pacific
-68.5,76.5,Indian,Indo-Pacific
-68.5,77.5,Indian,Indo-Pacific
-68.5,155.5,Pacific,Indo-Pacific
-68.5,156.5,Pacific,Indo-Pacific
-68.5,157.5,Pacific,Indo-Pacific
-68.5,158.5,Pacific,Indo-Pacific
-68.5,159.5,Pacific,Indo-Pacific
-68.5,160.5,Pacific,Indo-Pacific
-68.5,161.5,Pacific,Indo-Pacific
-68.5,162.5,Pacific,Indo-Pacific
-68.5,163.5,Pacific,Indo-Pacific
-68.5,164.5,Pacific,Indo-Pacific
-68.5,165.5,Pacific,Indo-Pacific
-68.5,166.5,Pacific,Indo-Pacific
-68.5,167.5,Pacific,Indo-Pacific
-68.5,168.5,Pacific,Indo-Pacific
-68.5,169.5,Pacific,Indo-Pacific
-68.5,170.5,Pacific,Indo-Pacific
-68.5,171.5,Pacific,Indo-Pacific
-68.5,172.5,Pacific,Indo-Pacific
-68.5,173.5,Pacific,Indo-Pacific
-68.5,174.5,Pacific,Indo-Pacific
-68.5,175.5,Pacific,Indo-Pacific
-68.5,176.5,Pacific,Indo-Pacific
-68.5,177.5,Pacific,Indo-Pacific
-68.5,178.5,Pacific,Indo-Pacific
-68.5,179.5,Pacific,Indo-Pacific
-68.5,180.5,Pacific,Indo-Pacific
-68.5,181.5,Pacific,Indo-Pacific
-68.5,182.5,Pacific,Indo-Pacific
-68.5,183.5,Pacific,Indo-Pacific
-68.5,184.5,Pacific,Indo-Pacific
-68.5,185.5,Pacific,Indo-Pacific
-68.5,186.5,Pacific,Indo-Pacific
-68.5,187.5,Pacific,Indo-Pacific
-68.5,188.5,Pacific,Indo-Pacific
-68.5,189.5,Pacific,Indo-Pacific
-68.5,190.5,Pacific,Indo-Pacific
-68.5,191.5,Pacific,Indo-Pacific
-68.5,192.5,Pacific,Indo-Pacific
-68.5,193.5,Pacific,Indo-Pacific
-68.5,194.5,Pacific,Indo-Pacific
-68.5,195.5,Pacific,Indo-Pacific
-68.5,196.5,Pacific,Indo-Pacific
-68.5,197.5,Pacific,Indo-Pacific
-68.5,198.5,Pacific,Indo-Pacific
-68.5,199.5,Pacific,Indo-Pacific
-68.5,200.5,Pacific,Indo-Pacific
-68.5,201.5,Pacific,Indo-Pacific
-68.5,202.5,Pacific,Indo-Pacific
-68.5,203.5,Pacific,Indo-Pacific
-68.5,204.5,Pacific,Indo-Pacific
-68.5,205.5,Pacific,Indo-Pacific
-68.5,206.5,Pacific,Indo-Pacific
-68.5,207.5,Pacific,Indo-Pacific
-68.5,208.5,Pacific,Indo-Pacific
-68.5,209.5,Pacific,Indo-Pacific
-68.5,210.5,Pacific,Indo-Pacific
-68.5,211.5,Pacific,Indo-Pacific
-68.5,212.5,Pacific,Indo-Pacific
-68.5,213.5,Pacific,Indo-Pacific
-68.5,214.5,Pacific,Indo-Pacific
-68.5,215.5,Pacific,Indo-Pacific
-68.5,216.5,Pacific,Indo-Pacific
-68.5,217.5,Pacific,Indo-Pacific
-68.5,218.5,Pacific,Indo-Pacific
-68.5,219.5,Pacific,Indo-Pacific
-68.5,220.5,Pacific,Indo-Pacific
-68.5,221.5,Pacific,Indo-Pacific
-68.5,222.5,Pacific,Indo-Pacific
-68.5,223.5,Pacific,Indo-Pacific
-68.5,224.5,Pacific,Indo-Pacific
-68.5,225.5,Pacific,Indo-Pacific
-68.5,226.5,Pacific,Indo-Pacific
-68.5,227.5,Pacific,Indo-Pacific
-68.5,228.5,Pacific,Indo-Pacific
-68.5,229.5,Pacific,Indo-Pacific
-68.5,230.5,Pacific,Indo-Pacific
-68.5,231.5,Pacific,Indo-Pacific
-68.5,232.5,Pacific,Indo-Pacific
-68.5,233.5,Pacific,Indo-Pacific
-68.5,234.5,Pacific,Indo-Pacific
-68.5,235.5,Pacific,Indo-Pacific
-68.5,236.5,Pacific,Indo-Pacific
-68.5,237.5,Pacific,Indo-Pacific
-68.5,238.5,Pacific,Indo-Pacific
-68.5,239.5,Pacific,Indo-Pacific
-68.5,240.5,Pacific,Indo-Pacific
-68.5,241.5,Pacific,Indo-Pacific
-68.5,242.5,Pacific,Indo-Pacific
-68.5,243.5,Pacific,Indo-Pacific
-68.5,244.5,Pacific,Indo-Pacific
-68.5,245.5,Pacific,Indo-Pacific
-68.5,246.5,Pacific,Indo-Pacific
-68.5,247.5,Pacific,Indo-Pacific
-68.5,248.5,Pacific,Indo-Pacific
-68.5,249.5,Pacific,Indo-Pacific
-68.5,250.5,Pacific,Indo-Pacific
-68.5,251.5,Pacific,Indo-Pacific
-68.5,252.5,Pacific,Indo-Pacific
-68.5,253.5,Pacific,Indo-Pacific
-68.5,254.5,Pacific,Indo-Pacific
-68.5,255.5,Pacific,Indo-Pacific
-68.5,256.5,Pacific,Indo-Pacific
-68.5,257.5,Pacific,Indo-Pacific
-68.5,258.5,Pacific,Indo-Pacific
-68.5,259.5,Pacific,Indo-Pacific
-68.5,260.5,Pacific,Indo-Pacific
-68.5,261.5,Pacific,Indo-Pacific
-68.5,262.5,Pacific,Indo-Pacific
-68.5,263.5,Pacific,Indo-Pacific
-68.5,264.5,Pacific,Indo-Pacific
-68.5,265.5,Pacific,Indo-Pacific
-68.5,266.5,Pacific,Indo-Pacific
-68.5,267.5,Pacific,Indo-Pacific
-68.5,268.5,Pacific,Indo-Pacific
-68.5,269.5,Pacific,Indo-Pacific
-68.5,270.5,Pacific,Indo-Pacific
-68.5,271.5,Pacific,Indo-Pacific
-68.5,272.5,Pacific,Indo-Pacific
-68.5,273.5,Pacific,Indo-Pacific
-68.5,274.5,Pacific,Indo-Pacific
-68.5,275.5,Pacific,Indo-Pacific
-68.5,276.5,Pacific,Indo-Pacific
-68.5,277.5,Pacific,Indo-Pacific
-68.5,278.5,Pacific,Indo-Pacific
-68.5,279.5,Pacific,Indo-Pacific
-68.5,280.5,Pacific,Indo-Pacific
-68.5,281.5,Pacific,Indo-Pacific
-68.5,282.5,Pacific,Indo-Pacific
-68.5,283.5,Pacific,Indo-Pacific
-68.5,284.5,Pacific,Indo-Pacific
-68.5,285.5,Pacific,Indo-Pacific
